th13,dm31,walker
0.0221756,2.50884,74
0.0221756,2.50884,74
0.0221756,2.50884,74
0.0220779,2.5429,74
0.0220779,2.5429,74
0.0221148,2.51686,74
0.0217667,2.52011,74
0.0218182,2.52155,74
0.021733,2.52132,74
0.0217723,2.52189,74
0.0218304,2.52374,74
0.0218814,2.50435,74
0.0215396,2.50663,74
0.0215396,2.50663,74
0.0222234,2.51523,74
0.0222834,2.51319,74
0.0224858,2.51429,74
0.0221642,2.47589,74
0.0221623,2.47385,74
0.0222061,2.46042,74
0.0220113,2.44131,74
0.0220184,2.43891,74
0.0220123,2.43809,74
0.021978,2.43132,74
0.0221564,2.43466,74
0.0219251,2.43233,75
0.0216506,2.43897,75
0.0217796,2.44256,75
0.0217393,2.46007,75
0.0219511,2.46597,75
0.0216174,2.43664,75
0.0215815,2.43374,75
0.0215781,2.40877,75
0.0218894,2.41652,75
0.0218894,2.41652,75
0.0221359,2.45533,75
0.0220844,2.43738,75
0.0220426,2.40741,75
0.0220552,2.41873,75
0.0221236,2.40018,75
0.0223664,2.37414,75
0.0223899,2.38438,75
0.0224638,2.41658,75
0.0221864,2.39356,75
0.0223278,2.42453,75
0.0222994,2.43157,75
0.0222994,2.43157,75
0.0222994,2.43157,75
0.0222994,2.43157,75
0.0225673,2.40255,75
0.0222699,2.40786,75
0.0222887,2.41519,75
0.0221824,2.44798,75
0.0222046,2.4528,75
0.0222046,2.4528,75
0.0223773,2.4473,75
0.0223227,2.43025,75
0.0223629,2.41059,75
0.022312,2.435,75
0.0222364,2.45305,75
0.0222878,2.46227,75
0.0215744,2.36196,75
0.021977,2.43722,75
0.0220223,2.40645,75
0.0223184,2.42249,75
0.0222694,2.41209,75
0.0221965,2.42119,75
0.0219903,2.40116,75
0.0219903,2.40202,75
0.0219903,2.40202,75
0.022012,2.42476,75
0.022012,2.42476,75
0.0220297,2.4241,75
0.0220297,2.4241,75
0.0219944,2.42132,75
0.0217809,2.45816,75
0.021703,2.46427,75
0.0214436,2.40854,75
0.0214436,2.40854,75
0.0214436,2.40854,75
0.0214436,2.40854,75
0.0215241,2.39191,75
0.0215241,2.39191,75
0.0215241,2.39191,75
0.0219234,2.42899,75
0.0219623,2.43212,75
0.0220159,2.43491,75
0.0220159,2.43491,75
0.0220116,2.4502,75
0.0221107,2.42419,75
0.0223974,2.39077,75
0.0228293,2.35819,75
0.0228393,2.35844,75
0.0228326,2.3616,75
0.0227652,2.38762,75
0.0227652,2.38762,75
0.0227652,2.38762,75
0.0227169,2.39324,75
0.0226536,2.4014,75
0.0226536,2.4014,75
0.0225732,2.44369,75
0.0224997,2.43101,75
0.0228001,2.39642,75
0.0228001,2.39642,75
0.0228094,2.39487,75
0.0229106,2.35562,75
0.0229106,2.35562,75
0.0227183,2.38696,75
0.0227183,2.38696,75
0.0227183,2.38696,75
0.0228323,2.39267,75
0.0227768,2.39268,75
0.0228144,2.37872,75
0.0228932,2.40953,75
0.0228932,2.40953,75
0.0228932,2.40953,75
0.0236738,2.43248,75
0.0236738,2.43248,75
0.0229032,2.43597,75
0.0229198,2.43712,75
0.023058,2.42563,75
0.0231042,2.41647,75
0.0231042,2.41647,75
0.02309,2.41775,75
0.02309,2.41775,75
0.02309,2.41775,75
0.023039,2.42216,75
0.023039,2.42216,75
0.023039,2.42216,75
0.0229794,2.42614,75
0.0229794,2.42614,75
0.022944,2.42851,75
0.0229126,2.42096,75
0.0229126,2.42096,75
0.0229126,2.42096,75
0.0228425,2.40761,75
0.0223967,2.44641,75
0.0223579,2.43547,75
0.0216495,2.41451,75
0.0223606,2.46612,75
0.0223856,2.46372,75
0.0223948,2.43964,75
0.0223948,2.43964,75
0.0223948,2.43964,75
0.0222725,2.45377,75
0.0222725,2.45377,75
0.0222715,2.45365,75
0.0222715,2.45365,75
0.0220832,2.46818,75
0.0220724,2.46419,75
0.0219076,2.50144,75
0.0218615,2.50324,75
0.0216173,2.50322,75
0.0214687,2.51738,75
0.0214687,2.51738,75
0.0214687,2.51738,75
0.021466,2.51769,75
0.021466,2.51769,75
0.021483,2.51791,75
0.0217009,2.51272,75
0.0217009,2.51272,75
0.0217009,2.51272,75
0.0214174,2.49279,75
0.0214174,2.49279,75
0.0218388,2.52662,75
0.0218846,2.52719,75
0.0218297,2.52375,75
0.0218297,2.52375,75
0.0218095,2.5283,75
0.0218095,2.5283,75
0.0218095,2.5283,75
0.0218095,2.5283,75
0.0214677,2.49737,75
0.0212809,2.51664,75
0.0217224,2.49554,75
0.0218126,2.49173,75
0.0218126,2.49173,75
0.0217946,2.49104,75
0.0218637,2.4794,75
0.0218372,2.50647,75
0.0220319,2.51211,75
0.0220319,2.51211,75
0.0222493,2.5089,75
0.02233,2.50744,75
0.02233,2.50744,75
0.0222474,2.51486,75
0.0223422,2.52055,75
0.0223214,2.51937,75
0.021903,2.56183,75
0.021903,2.56183,75
0.0217503,2.52958,75
0.0216162,2.5525,75
0.0219247,2.54601,75
0.0219247,2.54601,75
0.0219247,2.54601,75
0.0219531,2.54714,75
0.0219531,2.54714,75
0.0219531,2.54714,75
0.0221438,2.57374,75
0.0221438,2.57374,75
0.0222075,2.55134,75
0.0222075,2.55134,75
0.0222075,2.55134,75
0.021732,2.51643,75
0.0212751,2.53262,75
0.0212751,2.53262,75
0.0212052,2.53394,75
0.0212052,2.53394,75
0.0215584,2.53901,75
0.021781,2.59593,75
0.0220052,2.61485,75
0.022074,2.58465,75
0.022074,2.58465,75
0.0221447,2.59421,75
0.0221094,2.57703,75
0.0221094,2.57703,75
0.0217412,2.58433,75
0.0217412,2.58433,75
0.021784,2.58114,75
0.0218491,2.56481,75
0.0223978,2.5665,75
0.0228307,2.50288,75
0.0220381,2.48796,75
0.0216233,2.51441,75
0.0212926,2.51038,75
0.0212926,2.51038,75
0.0221421,2.45383,76
0.022103,2.43567,76
0.0229928,2.49086,76
0.0235267,2.46422,76
0.0236099,2.46703,76
0.0229243,2.46449,76
0.0230679,2.45467,76
0.0230679,2.45467,76
0.0229829,2.47862,76
0.0229829,2.47862,76
0.0229829,2.47862,76
0.022242,2.48163,76
0.0218139,2.46805,76
0.0214386,2.45591,76
0.0211118,2.43108,76
0.0213169,2.43727,76
0.0213169,2.43727,76
0.0213169,2.43727,76
0.0213169,2.43727,76
0.021781,2.44369,76
0.021781,2.44369,76
0.021781,2.44369,76
0.0220358,2.41724,76
0.0221053,2.41596,76
0.0221053,2.41596,76
0.021968,2.42093,76
0.021968,2.42093,76
0.0215169,2.39398,76
0.0215169,2.39398,76
0.0218924,2.44113,76
0.0218924,2.44113,76
0.0217414,2.43651,76
0.0217414,2.43651,76
0.0217926,2.43996,76
0.0217702,2.44013,76
0.0217702,2.44013,76
0.0222364,2.40832,76
0.0222364,2.40832,76
0.0218898,2.40296,76
0.0217757,2.42905,76
0.0217757,2.42905,76
0.0213528,2.41503,76
0.0216258,2.45929,76
0.0214367,2.44014,76
0.0216581,2.44926,76
0.0216581,2.44926,76
0.0217562,2.46026,76
0.0216136,2.46041,76
0.0211311,2.46416,76
0.0211311,2.46416,76
0.0211311,2.46416,76
0.0213068,2.47876,76
0.0214951,2.47831,76
0.0214902,2.47751,76
0.0214902,2.47751,76
0.0212721,2.50321,76
0.0212721,2.50321,76
0.0214006,2.50884,76
0.0215181,2.49104,76
0.0219431,2.4694,76
0.0219033,2.46841,76
0.0221391,2.44959,76
0.0219929,2.45489,76
0.0220148,2.46187,76
0.0222193,2.46382,76
0.0222193,2.46382,76
0.0223461,2.50083,76
0.0224607,2.54081,76
0.0225947,2.47682,76
0.0226101,2.47618,76
0.022623,2.4798,76
0.0230941,2.43516,76
0.0230669,2.4236,76
0.0228744,2.43867,76
0.0228744,2.43867,76
0.0228744,2.43867,76
0.022967,2.42775,76
0.0227058,2.43615,76
0.0227058,2.43615,76
0.0227058,2.43615,76
0.0227067,2.43636,76
0.0227972,2.44379,76
0.0232538,2.4022,76
0.0232538,2.4022,76
0.0234341,2.37473,76
0.0233959,2.37742,76
0.0226913,2.46196,76
0.0232723,2.48876,76
0.0232347,2.46603,76
0.0233969,2.46015,76
0.0233369,2.46382,76
0.0233369,2.46382,76
0.0231345,2.48413,76
0.0232079,2.48543,76
0.0228437,2.4796,76
0.0231151,2.41375,76
0.0231151,2.41375,76
0.0227364,2.44487,76
0.0227364,2.44487,76
0.0227364,2.44487,76
0.0227364,2.44487,76
0.0231287,2.4126,76
0.0229214,2.44438,76
0.0222211,2.49793,76
0.0221528,2.50474,76
0.0219939,2.54272,76
0.0219939,2.54272,76
0.0219939,2.54272,76
0.0219939,2.54272,76
0.022182,2.5625,76
0.0219615,2.5258,76
0.022,2.53205,76
0.0219437,2.51642,76
0.0214086,2.52291,76
0.0214086,2.52291,76
0.0213379,2.52473,76
0.0213586,2.52376,76
0.0211775,2.53443,76
0.0209819,2.54008,76
0.021066,2.53681,76
0.0211604,2.49004,76
0.0211604,2.49004,76
0.0214831,2.47464,76
0.0219811,2.47013,76
0.0218444,2.45598,76
0.0214546,2.47924,76
0.021822,2.47284,76
0.0216171,2.46706,76
0.0215788,2.46457,76
0.0219405,2.47874,76
0.0218009,2.48367,76
0.0214322,2.47936,76
0.0218543,2.48308,76
0.0218951,2.48874,76
0.0218562,2.45793,76
0.0215988,2.46248,76
0.0211384,2.46545,76
0.0211384,2.46545,76
0.0211384,2.46545,76
0.0211384,2.46545,76
0.0211415,2.46204,76
0.0209081,2.46852,76
0.0213358,2.47622,76
0.0213659,2.47383,76
0.0212083,2.4756,76
0.0206443,2.45572,76
0.0218399,2.48486,76
0.021248,2.49969,76
0.021248,2.49969,76
0.0222232,2.50972,76
0.022212,2.5126,76
0.022212,2.5126,76
0.022342,2.52345,76
0.0221709,2.50499,76
0.0221826,2.49918,76
0.0222545,2.46217,76
0.0224069,2.46216,76
0.0226169,2.47935,76
0.0225608,2.48989,76
0.0224891,2.4986,76
0.0221966,2.56607,76
0.0221966,2.56607,76
0.0221641,2.56328,76
0.0217503,2.62225,76
0.0217503,2.62225,76
0.0217503,2.62225,76
0.0217503,2.62225,76
0.0217503,2.62225,76
0.0218036,2.58833,76
0.0218036,2.58833,76
0.0224478,2.54945,76
0.0224379,2.54718,76
0.0221982,2.54926,76
0.0224111,2.53907,76
0.0224111,2.53907,76
0.022389,2.49414,76
0.0225442,2.50686,76
0.0224176,2.50645,76
0.0230377,2.54677,76
0.0230258,2.54618,76
0.0230258,2.54618,76
0.0230258,2.54618,76
0.0230258,2.54618,76
0.0230258,2.54618,76
0.0227686,2.53943,76
0.0223035,2.53124,76
0.0223524,2.53829,76
0.0223538,2.57968,76
0.0223538,2.57968,76
0.0222859,2.52845,76
0.0222633,2.53039,76
0.0223825,2.5646,76
0.022379,2.56961,76
0.0220671,2.58316,76
0.0220671,2.58316,76
0.0224102,2.56585,76
0.0224057,2.55523,76
0.0223089,2.53323,76
0.0223089,2.53323,76
0.0220698,2.55137,76
0.0222566,2.56779,76
0.0210646,2.35015,77
0.0214437,2.38743,77
0.0214437,2.38743,77
0.0214437,2.38743,77
0.0222296,2.41224,77
0.0222296,2.41224,77
0.0222296,2.41224,77
0.0225329,2.49382,77
0.0225278,2.49663,77
0.0225278,2.49663,77
0.0224668,2.49143,77
0.0223819,2.49462,77
0.0225079,2.50315,77
0.0225295,2.50696,77
0.0225295,2.50696,77
0.0224297,2.52644,77
0.0224297,2.52644,77
0.0223509,2.53338,77
0.0223398,2.52833,77
0.0223245,2.51136,77
0.0223245,2.51136,77
0.0223245,2.51136,77
0.0226896,2.56073,77
0.0226002,2.55596,77
0.0227028,2.57065,77
0.0227028,2.57065,77
0.0228426,2.58312,77
0.0230842,2.58161,77
0.0231102,2.59402,77
0.0231102,2.59402,77
0.0231102,2.59402,77
0.0232946,2.6054,77
0.0232946,2.6054,77
0.023407,2.61973,77
0.0234082,2.61983,77
0.0234082,2.61983,77
0.0229292,2.53336,77
0.0229292,2.53336,77
0.0229404,2.5336,77
0.0229489,2.53527,77
0.0227452,2.51529,77
0.0231531,2.51077,77
0.0229674,2.49099,77
0.0232494,2.48705,77
0.0229733,2.49994,77
0.0227666,2.48404,77
0.0228307,2.4744,77
0.0228307,2.4744,77
0.0228307,2.4744,77
0.0228307,2.4744,77
0.022182,2.51447,77
0.0215873,2.51959,77
0.0217355,2.52345,77
0.0217337,2.55842,77
0.021921,2.52268,77
0.0218403,2.53206,77
0.0218403,2.53206,77
0.0218398,2.53197,77
0.0218526,2.529,77
0.0219468,2.49228,77
0.021924,2.49206,77
0.0223178,2.48615,77
0.0224078,2.51594,77
0.0228647,2.53975,77
0.0226388,2.49722,77
0.0226594,2.49541,77
0.022627,2.49616,77
0.022598,2.48771,77
0.0225955,2.49162,77
0.0225955,2.49162,77
0.0226402,2.48784,77
0.0227306,2.47754,77
0.0227306,2.47754,77
0.0221401,2.40957,77
0.0222132,2.41592,77
0.0223002,2.39855,77
0.0223987,2.40287,77
0.0227438,2.3753,77
0.0223075,2.41955,77
0.0227222,2.41792,77
0.022752,2.42509,77
0.022752,2.42509,77
0.0227642,2.42073,77
0.0227642,2.42073,77
0.0221985,2.47261,77
0.0220151,2.47225,77
0.0217302,2.4257,77
0.021913,2.43113,77
0.021913,2.43113,77
0.0219764,2.45436,77
0.0219764,2.45436,77
0.0220148,2.4513,77
0.0219001,2.44274,77
0.021995,2.44356,77
0.0219255,2.46978,77
0.0219282,2.47514,77
0.0219452,2.48716,77
0.0219452,2.48716,77
0.0216341,2.50034,77
0.0217333,2.49991,77
0.02231,2.47606,77
0.0226275,2.46001,77
0.0226761,2.46465,77
0.0225823,2.46064,77
0.0225006,2.4883,77
0.022503,2.49023,77
0.022503,2.49023,77
0.0222721,2.49535,77
0.0224854,2.4559,77
0.0225641,2.45989,77
0.0225641,2.45989,77
0.0224617,2.45068,77
0.0226219,2.45393,77
0.0226219,2.45393,77
0.0226373,2.4497,77
0.0227955,2.44089,77
0.0230986,2.42836,77
0.0230986,2.42836,77
0.0230906,2.41322,77
0.0231503,2.38745,77
0.0231503,2.38745,77
0.0231503,2.38745,77
0.0226907,2.41656,77
0.0224179,2.40166,77
0.0223294,2.40608,77
0.0221161,2.42392,77
0.0221161,2.42392,77
0.0221161,2.42392,77
0.022009,2.42654,77
0.0220556,2.41153,77
0.0220556,2.41153,77
0.0221367,2.42753,77
0.0222915,2.37013,77
0.0221447,2.40885,77
0.0220386,2.40656,77
0.022214,2.37041,77
0.022214,2.37041,77
0.022214,2.37041,77
0.022214,2.37041,77
0.022214,2.37041,77
0.0222649,2.37999,77
0.0222649,2.37999,77
0.0222718,2.44852,77
0.021693,2.44297,77
0.0216816,2.44089,77
0.0216738,2.43495,77
0.0216336,2.43071,77
0.021772,2.44225,77
0.0218849,2.46627,77
0.0218849,2.46627,77
0.0218849,2.46627,77
0.0218499,2.49315,77
0.0218313,2.51622,77
0.0219888,2.47489,77
0.022179,2.46306,77
0.0220762,2.4793,77
0.0217647,2.51373,77
0.0217164,2.5199,77
0.0217164,2.5199,77
0.0217164,2.5199,77
0.0217164,2.5199,77
0.0217164,2.5199,77
0.0217105,2.51653,77
0.0219212,2.51228,77
0.0217576,2.51732,77
0.0217612,2.51131,77
0.0217612,2.51131,77
0.0217612,2.51131,77
0.0218632,2.51154,77
0.0218632,2.51154,77
0.022148,2.49942,77
0.022148,2.49942,77
0.0220045,2.49307,77
0.021993,2.49214,77
0.021993,2.49214,77
0.0219684,2.49111,77
0.021964,2.47654,77
0.0214148,2.44602,77
0.0216703,2.45023,77
0.0212975,2.44792,77
0.0211041,2.43595,77
0.0210095,2.43361,77
0.0209194,2.43034,77
0.0209194,2.43034,77
0.0216338,2.43963,77
0.0215255,2.46183,77
0.021804,2.46668,77
0.0215502,2.4328,77
0.0215502,2.4328,77
0.0215523,2.42893,77
0.0214493,2.40913,77
0.0214716,2.41307,77
0.0216042,2.40587,77
0.0217199,2.45246,77
0.0220619,2.46622,77
0.0218964,2.43946,77
0.0218964,2.43946,77
0.0221938,2.35666,77
0.0222055,2.39284,77
0.0220047,2.40994,77
0.0223726,2.41312,77
0.0225416,2.48024,78
0.0228667,2.4763,78
0.0227324,2.47131,78
0.0226539,2.4565,78
0.0225255,2.46053,78
0.0225255,2.46053,78
0.0225521,2.43879,78
0.0222888,2.45989,78
0.0225397,2.46614,78
0.0222396,2.44864,78
0.0221588,2.44008,78
0.0221588,2.44008,78
0.0219095,2.42282,78
0.0219095,2.42282,78
0.0219095,2.42282,78
0.0219344,2.44179,78
0.0213292,2.47131,78
0.0210856,2.46148,78
0.0212462,2.45735,78
0.0212462,2.45735,78
0.0212462,2.45735,78
0.0212462,2.45735,78
0.0209882,2.45634,78
0.0215362,2.50765,78
0.0220902,2.52267,78
0.0216983,2.52645,78
0.0218695,2.51439,78
0.0218214,2.52184,78
0.0218214,2.52184,78
0.0218214,2.52184,78
0.0218214,2.52184,78
0.021707,2.51583,78
0.0216367,2.51748,78
0.0220099,2.48752,78
0.0217,2.4795,78
0.0221502,2.48144,78
0.0229242,2.40476,78
0.0229242,2.40476,78
0.0232938,2.37521,78
0.0232938,2.37521,78
0.0234522,2.4462,78
0.0234522,2.4462,78
0.0231383,2.46863,78
0.0231964,2.46249,78
0.0236051,2.52995,78
0.0229598,2.48734,78
0.0236275,2.479,78
0.0236275,2.479,78
0.0228884,2.46911,78
0.0229914,2.46495,78
0.0232432,2.46169,78
0.023676,2.48686,78
0.023676,2.48686,78
0.0233218,2.47602,78
0.0230976,2.46909,78
0.0230976,2.46909,78
0.0229457,2.47145,78
0.0230764,2.46615,78
0.0225231,2.46478,78
0.0225559,2.46002,78
0.0225559,2.46002,78
0.0225725,2.46247,78
0.0225725,2.46247,78
0.0225725,2.46247,78
0.0224567,2.45396,78
0.0224873,2.46706,78
0.0225173,2.45991,78
0.0227079,2.45834,78
0.022812,2.44588,78
0.0223426,2.45567,78
0.0221741,2.44118,78
0.0222508,2.47965,78
0.0222861,2.47671,78
0.0226284,2.49686,78
0.0226284,2.49686,78
0.0225791,2.48719,78
0.0228188,2.56454,78
0.0228188,2.56454,78
0.0226395,2.59639,78
0.0226395,2.59639,78
0.0224835,2.53129,78
0.0224206,2.52361,78
0.0225086,2.53165,78
0.0224104,2.52147,78
0.0222625,2.51921,78
0.022231,2.5397,78
0.0223242,2.531,78
0.0227889,2.55265,78
0.0227889,2.55265,78
0.0233936,2.54813,78
0.0226479,2.53548,78
0.0226071,2.53702,78
0.0228594,2.53445,78
0.0228594,2.53445,78
0.0229232,2.53987,78
0.0229232,2.53987,78
0.0228179,2.54364,78
0.0229389,2.5396,78
0.0233532,2.54229,78
0.0234038,2.57153,78
0.0234038,2.57153,78
0.0234038,2.57153,78
0.0234038,2.57153,78
0.0232627,2.56627,78
0.0234518,2.58501,78
0.0234518,2.58501,78
0.0234984,2.58675,78
0.0239555,2.59534,78
0.0227273,2.52231,78
0.0227273,2.52231,78
0.0226505,2.55074,78
0.0227643,2.57278,78
0.0227643,2.57278,78
0.0228415,2.56666,78
0.0228245,2.55603,78
0.0228245,2.55603,78
0.0223009,2.52578,78
0.0223009,2.52578,78
0.0223009,2.52578,78
0.0223009,2.52578,78
0.0223009,2.52578,78
0.0224432,2.50749,78
0.0224432,2.50749,78
0.0218458,2.48877,78
0.0218267,2.48722,78
0.0216157,2.48631,78
0.0214801,2.50573,78
0.0214801,2.50573,78
0.0214862,2.49944,78
0.0214565,2.45679,78
0.0214462,2.45293,78
0.0217882,2.44431,78
0.0214619,2.47361,78
0.0214619,2.47361,78
0.0208966,2.43727,78
0.0213199,2.47033,78
0.0218256,2.46998,78
0.0221094,2.49631,78
0.0220354,2.49244,78
0.021746,2.46428,78
0.021746,2.46428,78
0.0216265,2.46776,78
0.0217805,2.46925,78
0.0213835,2.47422,78
0.020517,2.45642,78
0.020517,2.45642,78
0.020517,2.45642,78
0.0204467,2.45254,78
0.0204467,2.45254,78
0.0204467,2.45254,78
0.0211332,2.47589,78
0.0210764,2.47855,78
0.0215483,2.50318,78
0.0215579,2.49936,78
0.0211674,2.49331,78
0.0211674,2.49331,78
0.0211341,2.49347,78
0.020536,2.50714,78
0.020536,2.50714,78
0.0206325,2.50595,78
0.0206664,2.50551,78
0.0206664,2.50551,78
0.0206664,2.50551,78
0.0207833,2.50245,78
0.0207259,2.51619,78
0.0214603,2.48223,78
0.0212108,2.48547,78
0.0213364,2.48734,78
0.0213364,2.48734,78
0.0215575,2.5018,78
0.0215575,2.5018,78
0.0215131,2.50165,78
0.021405,2.46975,78
0.0214077,2.4698,78
0.0215002,2.46977,78
0.0210218,2.46036,78
0.020893,2.46585,78
0.020893,2.46585,78
0.020893,2.46585,78
0.0207092,2.46996,78
0.0211453,2.47084,78
0.0211453,2.47084,78
0.0210985,2.46596,78
0.0210862,2.46573,78
0.0210862,2.46573,78
0.0210862,2.46573,78
0.0210248,2.45456,78
0.0212211,2.46522,78
0.0212211,2.46522,78
0.0212358,2.46459,78
0.0212358,2.46459,78
0.0217115,2.48799,78
0.0213828,2.49233,78
0.0216189,2.50904,78
0.0216216,2.50866,78
0.0216216,2.50866,78
0.0215587,2.5049,78
0.0212624,2.54258,78
0.0208788,2.55095,78
0.0208788,2.55095,78
0.021469,2.53391,78
0.0223193,2.44531,79
0.0223096,2.44512,79
0.0223096,2.44512,79
0.0222593,2.45017,79
0.02228,2.44226,79
0.0222919,2.43269,79
0.0223028,2.43868,79
0.0224451,2.49471,79
0.0222312,2.50432,79
0.0223161,2.52752,79
0.0222045,2.56799,79
0.02185,2.58064,79
0.02185,2.58064,79
0.02185,2.58064,79
0.02185,2.58064,79
0.0219774,2.55373,79
0.0220068,2.55151,79
0.021908,2.52838,79
0.0215697,2.51095,79
0.0215697,2.51095,79
0.0220307,2.50116,79
0.0217899,2.51553,79
0.0217899,2.51553,79
0.0223594,2.50871,79
0.0227392,2.50146,79
0.0227392,2.50146,79
0.0230315,2.52795,79
0.022635,2.52564,79
0.022635,2.52564,79
0.0224737,2.52986,79
0.0229818,2.4459,79
0.0228234,2.44538,79
0.0226112,2.44504,79
0.0224771,2.41526,79
0.0223634,2.4592,79
0.02248,2.47068,79
0.0224751,2.4707,79
0.0221469,2.39727,79
0.0218741,2.43644,79
0.0217614,2.4284,79
0.0217668,2.43442,79
0.021723,2.4228,79
0.0219494,2.4457,79
0.0217876,2.36973,79
0.0216958,2.40493,79
0.0216958,2.40493,79
0.0216958,2.40493,79
0.0213913,2.41376,79
0.0215985,2.4562,79
0.021855,2.47407,79
0.021855,2.47407,79
0.0217058,2.47781,79
0.0220661,2.41504,79
0.0220661,2.41504,79
0.0220661,2.41504,79
0.0220454,2.40964,79
0.0220865,2.40506,79
0.0220865,2.40506,79
0.0220865,2.40506,79
0.0221528,2.40919,79
0.0221664,2.40824,79
0.0221664,2.40824,79
0.0221665,2.4083,79
0.0221665,2.4083,79
0.022149,2.42795,79
0.022149,2.42795,79
0.0220649,2.42458,79
0.022073,2.43476,79
0.0220398,2.41511,79
0.0219173,2.39677,79
0.0219173,2.39677,79
0.0219059,2.35846,79
0.0218992,2.37077,79
0.0218556,2.44217,79
0.0219154,2.43022,79
0.0219955,2.45668,79
0.022145,2.45025,79
0.0217345,2.43696,79
0.0217345,2.43696,79
0.0217345,2.43696,79
0.0217345,2.43696,79
0.0225759,2.49441,79
0.0228233,2.48338,79
0.022703,2.49951,79
0.022703,2.49951,79
0.0225253,2.51818,79
0.0223074,2.51856,79
0.0218676,2.51637,79
0.021803,2.50049,79
0.0219704,2.52388,79
0.0219704,2.52388,79
0.0220464,2.55519,79
0.0220464,2.55519,79
0.0220464,2.55519,79
0.0219962,2.57621,79
0.0219962,2.57621,79
0.0220604,2.55758,79
0.0221604,2.51551,79
0.0221465,2.51018,79
0.0220852,2.55288,79
0.0219652,2.50548,79
0.0221431,2.51317,79
0.0221463,2.56604,79
0.0216163,2.51728,79
0.0214308,2.54593,79
0.0217079,2.55739,79
0.0217079,2.55739,79
0.0212467,2.58029,79
0.0212467,2.58029,79
0.0212467,2.58029,79
0.0218048,2.51963,79
0.0218048,2.51963,79
0.0217019,2.57742,79
0.0218854,2.56413,79
0.0219422,2.56287,79
0.0214702,2.56964,79
0.0214702,2.56964,79
0.0214824,2.56168,79
0.0217032,2.53922,79
0.0217032,2.53922,79
0.0217629,2.54307,79
0.0217629,2.54307,79
0.0217629,2.54307,79
0.0217021,2.5505,79
0.0217021,2.5505,79
0.0221051,2.49439,79
0.0218532,2.50724,79
0.0218974,2.50486,79
0.0219582,2.50514,79
0.0222963,2.49213,79
0.0222866,2.49289,79
0.0222512,2.48259,79
0.0223657,2.50172,79
0.0223537,2.50399,79
0.0219648,2.58886,79
0.0220715,2.5643,79
0.0220887,2.56172,79
0.0220887,2.56172,79
0.022026,2.58861,79
0.0222134,2.56148,79
0.0222134,2.56148,79
0.0220974,2.58074,79
0.0220974,2.58074,79
0.0221116,2.60458,79
0.0221143,2.60996,79
0.0221143,2.60996,79
0.0223233,2.54218,79
0.0223233,2.54218,79
0.0223074,2.54039,79
0.0220462,2.54137,79
0.0219692,2.53187,79
0.0219692,2.53187,79
0.0220379,2.52189,79
0.0222386,2.51233,79
0.0222386,2.51233,79
0.0222632,2.51178,79
0.0220066,2.59009,79
0.0220066,2.59009,79
0.022014,2.61015,79
0.0220293,2.56873,79
0.0220293,2.56873,79
0.0218823,2.56019,79
0.0218471,2.57641,79
0.0220373,2.54209,79
0.0222008,2.51556,79
0.0222008,2.51556,79
0.0222008,2.51556,79
0.0218701,2.52571,79
0.0218701,2.52571,79
0.0218569,2.52922,79
0.0218419,2.52598,79
0.0218419,2.52598,79
0.0217041,2.53144,79
0.0218562,2.51531,79
0.0221021,2.48636,79
0.022019,2.4789,79
0.0218968,2.48653,79
0.0219893,2.50329,79
0.0223078,2.49843,79
0.0223086,2.49839,79
0.0224259,2.49261,79
0.0220714,2.4801,79
0.021702,2.49991,79
0.021702,2.49991,79
0.0213555,2.4824,79
0.0213555,2.4824,79
0.0209638,2.43575,79
0.0214334,2.45913,79
0.0214334,2.45913,79
0.0215819,2.46813,79
0.0219291,2.50457,79
0.0219269,2.50622,79
0.0219269,2.50622,79
0.0216003,2.51337,79
0.0215589,2.51995,79
0.0213017,2.53454,79
0.0214048,2.50804,79
0.0214048,2.50804,79
0.021388,2.50854,79
0.0214417,2.51474,79
0.0214417,2.51474,79
0.0228905,2.47389,80
0.0228905,2.47389,80
0.0228779,2.47361,80
0.0229148,2.47282,80
0.0230169,2.47691,80
0.022957,2.47798,80
0.0230158,2.47971,80
0.0230487,2.46827,80
0.0224354,2.43707,80
0.0224039,2.46297,80
0.022137,2.45504,80
0.0222022,2.42552,80
0.0221497,2.42462,80
0.0222858,2.41662,80
0.0223156,2.42363,80
0.0222968,2.4274,80
0.0225655,2.40952,80
0.0225655,2.40952,80
0.022654,2.41049,80
0.0228033,2.40362,80
0.0228009,2.40389,80
0.0225084,2.40942,80
0.0225084,2.40942,80
0.0225084,2.40942,80
0.0226009,2.45592,80
0.0224193,2.41962,80
0.0225496,2.41613,80
0.0225496,2.41613,80
0.0224892,2.42399,80
0.0224783,2.42375,80
0.0226845,2.41373,80
0.0225673,2.38702,80
0.0230226,2.43322,80
0.0230226,2.43322,80
0.0229725,2.44257,80
0.0227874,2.43018,80
0.0227694,2.42874,80
0.0227694,2.42874,80
0.022673,2.43868,80
0.0226959,2.435,80
0.0226959,2.435,80
0.0222128,2.43707,80
0.0221755,2.43321,80
0.0221028,2.44301,80
0.0221028,2.44301,80
0.0215743,2.35901,80
0.0215743,2.35901,80
0.0216301,2.42262,80
0.0217664,2.41762,80
0.0220468,2.42515,80
